rank,path,loc,weight,impact_score,cumulative_migrated_ts_lines,projected_rust_percent_after_lane
992,client/systems/ops/backlog_runtime_anchors/v3_race_059_anchor.ts,34,2.4,81.6,370364,97.778
993,client/systems/ops/backlog_runtime_anchors/v3_race_064_anchor.ts,34,2.4,81.6,370398,97.787
994,client/systems/ops/backlog_runtime_anchors/v3_race_103_anchor.ts,34,2.4,81.6,370432,97.796
995,client/systems/ops/backlog_runtime_anchors/v3_race_130_anchor.ts,34,2.4,81.6,370466,97.805
996,client/systems/ops/backlog_runtime_anchors/v3_race_131_anchor.ts,34,2.4,81.6,370500,97.814
997,client/systems/ops/backlog_runtime_anchors/v3_race_132_anchor.ts,34,2.4,81.6,370534,97.823
998,client/systems/ops/backlog_runtime_anchors/v3_race_133_anchor.ts,34,2.4,81.6,370568,97.831
999,client/systems/ops/backlog_runtime_anchors/v3_race_136_anchor.ts,34,2.4,81.6,370602,97.84
1000,client/systems/ops/backlog_runtime_anchors/v3_race_137_anchor.ts,34,2.4,81.6,370636,97.849
1001,client/systems/ops/backlog_runtime_anchors/v3_race_138_anchor.ts,34,2.4,81.6,370670,97.858
1002,client/systems/ops/backlog_runtime_anchors/v3_race_139_anchor.ts,34,2.4,81.6,370704,97.867
1003,client/systems/ops/backlog_runtime_anchors/v3_race_140_anchor.ts,34,2.4,81.6,370738,97.876
1004,client/systems/ops/backlog_runtime_anchors/v3_race_142_anchor.ts,34,2.4,81.6,370772,97.885
1005,client/systems/ops/backlog_runtime_anchors/v3_race_143_anchor.ts,34,2.4,81.6,370806,97.894
1006,client/systems/ops/backlog_runtime_anchors/v3_race_144_anchor.ts,34,2.4,81.6,370840,97.902
1007,client/systems/ops/backlog_runtime_anchors/v3_race_145_anchor.ts,34,2.4,81.6,370874,97.911
1008,client/systems/ops/backlog_runtime_anchors/v3_race_146_anchor.ts,34,2.4,81.6,370908,97.92
1009,client/systems/ops/backlog_runtime_anchors/v3_race_147_anchor.ts,34,2.4,81.6,370942,97.929
1010,client/systems/ops/backlog_runtime_anchors/v3_race_148_anchor.ts,34,2.4,81.6,370976,97.938
1011,client/systems/ops/backlog_runtime_anchors/v3_race_149_anchor.ts,34,2.4,81.6,371010,97.947
1012,client/systems/ops/backlog_runtime_anchors/v3_race_150_anchor.ts,34,2.4,81.6,371044,97.956
1013,client/systems/ops/backlog_runtime_anchors/v3_race_151_anchor.ts,34,2.4,81.6,371078,97.964
1014,client/systems/ops/backlog_runtime_anchors/v3_race_152_anchor.ts,34,2.4,81.6,371112,97.973
1015,client/systems/ops/backlog_runtime_anchors/v3_race_153_anchor.ts,34,2.4,81.6,371146,97.982
1016,client/systems/ops/backlog_runtime_anchors/v3_race_154_anchor.ts,34,2.4,81.6,371180,97.991
1017,client/systems/ops/backlog_runtime_anchors/v3_race_155_anchor.ts,34,2.4,81.6,371214,98
1018,client/systems/ops/backlog_runtime_anchors/v3_race_156_anchor.ts,34,2.4,81.6,371248,98.009
1019,client/systems/ops/backlog_runtime_anchors/v3_race_157_anchor.ts,34,2.4,81.6,371282,98.018
1020,client/systems/ops/backlog_runtime_anchors/v3_race_158_anchor.ts,34,2.4,81.6,371316,98.027
1021,client/systems/ops/backlog_runtime_anchors/v3_race_159_anchor.ts,34,2.4,81.6,371350,98.035
1022,client/systems/ops/backlog_runtime_anchors/v3_race_160_anchor.ts,34,2.4,81.6,371384,98.044
1023,client/systems/ops/backlog_runtime_anchors/v3_race_161_anchor.ts,34,2.4,81.6,371418,98.053
1024,client/systems/ops/backlog_runtime_anchors/v3_race_162_anchor.ts,34,2.4,81.6,371452,98.062
1025,client/systems/ops/backlog_runtime_anchors/v3_race_164_anchor.ts,34,2.4,81.6,371486,98.071
1026,client/systems/ops/backlog_runtime_anchors/v3_race_165_anchor.ts,34,2.4,81.6,371520,98.08
1027,client/systems/ops/backlog_runtime_anchors/v3_race_166_anchor.ts,34,2.4,81.6,371554,98.089
1028,client/systems/ops/backlog_runtime_anchors/v3_race_167_anchor.ts,34,2.4,81.6,371588,98.098
1029,client/systems/ops/backlog_runtime_anchors/v3_race_168_anchor.ts,34,2.4,81.6,371622,98.106
1030,client/systems/ops/backlog_runtime_anchors/v3_race_171_anchor.ts,34,2.4,81.6,371656,98.115
1031,client/systems/ops/backlog_runtime_anchors/v3_race_172_anchor.ts,34,2.4,81.6,371690,98.124
1032,client/systems/ops/backlog_runtime_anchors/v3_race_173_anchor.ts,34,2.4,81.6,371724,98.133
1033,client/systems/ops/backlog_runtime_anchors/v3_race_176_anchor.ts,34,2.4,81.6,371758,98.142
1034,client/systems/ops/backlog_runtime_anchors/v3_race_177_anchor.ts,34,2.4,81.6,371792,98.151
1035,client/systems/ops/backlog_runtime_anchors/v3_race_178_anchor.ts,34,2.4,81.6,371826,98.16
1036,client/systems/ops/backlog_runtime_anchors/v3_race_179_anchor.ts,34,2.4,81.6,371860,98.168
1037,client/systems/ops/backlog_runtime_anchors/v3_race_181_anchor.ts,34,2.4,81.6,371894,98.177
1038,client/systems/ops/backlog_runtime_anchors/v3_race_192_anchor.ts,34,2.4,81.6,371928,98.186
1039,client/systems/ops/backlog_runtime_anchors/v3_race_200_anchor.ts,34,2.4,81.6,371962,98.195
1040,client/systems/ops/backlog_runtime_anchors/v3_race_201_anchor.ts,34,2.4,81.6,371996,98.204
1041,client/systems/ops/backlog_runtime_anchors/v3_race_203_anchor.ts,34,2.4,81.6,372030,98.213
1042,client/systems/ops/backlog_runtime_anchors/v3_race_207_anchor.ts,34,2.4,81.6,372064,98.222
1043,client/systems/ops/backlog_runtime_anchors/v3_race_212_anchor.ts,34,2.4,81.6,372098,98.231
1044,client/systems/ops/backlog_runtime_anchors/v3_race_222_anchor.ts,34,2.4,81.6,372132,98.239
1045,client/systems/ops/backlog_runtime_anchors/v3_race_223_anchor.ts,34,2.4,81.6,372166,98.248
1046,client/systems/ops/backlog_runtime_anchors/v3_race_224_anchor.ts,34,2.4,81.6,372200,98.257
1047,client/systems/ops/backlog_runtime_anchors/v3_race_225_anchor.ts,34,2.4,81.6,372234,98.266
1048,client/systems/ops/backlog_runtime_anchors/v3_race_226_anchor.ts,34,2.4,81.6,372268,98.275
1049,client/systems/ops/backlog_runtime_anchors/v3_race_229_anchor.ts,34,2.4,81.6,372302,98.284
1050,client/systems/ops/backlog_runtime_anchors/v3_race_233_anchor.ts,34,2.4,81.6,372336,98.293
1051,client/systems/ops/backlog_runtime_anchors/v3_race_236_anchor.ts,34,2.4,81.6,372370,98.302
1052,client/systems/ops/backlog_runtime_anchors/v3_race_237_anchor.ts,34,2.4,81.6,372404,98.31
1053,client/systems/ops/backlog_runtime_anchors/v3_race_238_anchor.ts,34,2.4,81.6,372438,98.319
1054,client/systems/ops/backlog_runtime_anchors/v3_race_239_anchor.ts,34,2.4,81.6,372472,98.328
1055,client/systems/ops/backlog_runtime_anchors/v3_race_240_anchor.ts,34,2.4,81.6,372506,98.337
1056,client/systems/ops/backlog_runtime_anchors/v3_race_241_anchor.ts,34,2.4,81.6,372540,98.346
1057,client/systems/ops/backlog_runtime_anchors/v3_race_242_anchor.ts,34,2.4,81.6,372574,98.355
1058,client/systems/ops/backlog_runtime_anchors/v3_race_243_anchor.ts,34,2.4,81.6,372608,98.364
1059,client/systems/ops/backlog_runtime_anchors/v3_race_245_anchor.ts,34,2.4,81.6,372642,98.372
1060,client/systems/ops/backlog_runtime_anchors/v3_race_246_anchor.ts,34,2.4,81.6,372676,98.381
1061,client/systems/ops/backlog_runtime_anchors/v3_race_247_anchor.ts,34,2.4,81.6,372710,98.39
1062,client/systems/ops/backlog_runtime_anchors/v3_race_248_anchor.ts,34,2.4,81.6,372744,98.399
1063,client/systems/ops/backlog_runtime_anchors/v3_race_249_anchor.ts,34,2.4,81.6,372778,98.408
1064,client/systems/ops/backlog_runtime_anchors/v3_race_250_anchor.ts,34,2.4,81.6,372812,98.417
1065,client/systems/ops/backlog_runtime_anchors/v3_race_251_anchor.ts,34,2.4,81.6,372846,98.426
1066,client/systems/ops/backlog_runtime_anchors/v3_race_252_anchor.ts,34,2.4,81.6,372880,98.435
1067,client/systems/ops/backlog_runtime_anchors/v3_race_253_anchor.ts,34,2.4,81.6,372914,98.443
1068,client/systems/ops/backlog_runtime_anchors/v3_race_254_anchor.ts,34,2.4,81.6,372948,98.452
1069,client/systems/ops/backlog_runtime_anchors/v3_race_255_anchor.ts,34,2.4,81.6,372982,98.461
1070,client/systems/ops/backlog_runtime_anchors/v3_race_256_anchor.ts,34,2.4,81.6,373016,98.47
1071,client/systems/ops/backlog_runtime_anchors/v3_race_257_anchor.ts,34,2.4,81.6,373050,98.479
1072,client/systems/ops/backlog_runtime_anchors/v3_race_258_anchor.ts,34,2.4,81.6,373084,98.488
1073,client/systems/ops/backlog_runtime_anchors/v3_race_259_anchor.ts,34,2.4,81.6,373118,98.497
1074,client/systems/ops/backlog_runtime_anchors/v3_race_261_anchor.ts,34,2.4,81.6,373152,98.506
1075,client/systems/ops/backlog_runtime_anchors/v3_race_263_anchor.ts,34,2.4,81.6,373186,98.514
1076,client/systems/ops/backlog_runtime_anchors/v3_race_264_anchor.ts,34,2.4,81.6,373220,98.523
1077,client/systems/ops/backlog_runtime_anchors/v3_race_266_anchor.ts,34,2.4,81.6,373254,98.532
1078,client/systems/ops/backlog_runtime_anchors/v3_race_267_anchor.ts,34,2.4,81.6,373288,98.541
1079,client/systems/ops/backlog_runtime_anchors/v3_race_268_anchor.ts,34,2.4,81.6,373322,98.55
1080,client/systems/ops/backlog_runtime_anchors/v3_race_269_anchor.ts,34,2.4,81.6,373356,98.559
1081,client/systems/ops/backlog_runtime_anchors/v3_race_270_anchor.ts,34,2.4,81.6,373390,98.568
1082,client/systems/ops/backlog_runtime_anchors/v3_race_271_anchor.ts,34,2.4,81.6,373424,98.576
1083,client/systems/ops/backlog_runtime_anchors/v3_race_272_anchor.ts,34,2.4,81.6,373458,98.585
1084,client/systems/ops/backlog_runtime_anchors/v3_race_274_anchor.ts,34,2.4,81.6,373492,98.594
1085,client/systems/ops/backlog_runtime_anchors/v3_race_275_anchor.ts,34,2.4,81.6,373526,98.603
1086,client/systems/ops/backlog_runtime_anchors/v3_race_276_anchor.ts,34,2.4,81.6,373560,98.612
1087,client/systems/ops/backlog_runtime_anchors/v3_race_277_anchor.ts,34,2.4,81.6,373594,98.621
1088,client/systems/ops/backlog_runtime_anchors/v3_race_279_anchor.ts,34,2.4,81.6,373628,98.63
1089,client/systems/ops/backlog_runtime_anchors/v3_race_280_anchor.ts,34,2.4,81.6,373662,98.639
1090,client/systems/ops/backlog_runtime_anchors/v3_race_281_anchor.ts,34,2.4,81.6,373696,98.647
1091,client/systems/ops/backlog_runtime_anchors/v3_race_282_anchor.ts,34,2.4,81.6,373730,98.656
1092,client/systems/ops/backlog_runtime_anchors/v3_race_283_anchor.ts,34,2.4,81.6,373764,98.665
1093,client/systems/ops/backlog_runtime_anchors/v3_race_284_anchor.ts,34,2.4,81.6,373798,98.674
1094,client/systems/ops/backlog_runtime_anchors/v3_race_285_anchor.ts,34,2.4,81.6,373832,98.683
1095,client/systems/ops/backlog_runtime_anchors/v3_race_286_anchor.ts,34,2.4,81.6,373866,98.692
1096,client/systems/ops/backlog_runtime_anchors/v3_race_287_anchor.ts,34,2.4,81.6,373900,98.701
1097,client/systems/ops/backlog_runtime_anchors/v3_race_288_anchor.ts,34,2.4,81.6,373934,98.71
1098,client/systems/ops/backlog_runtime_anchors/v3_race_289_anchor.ts,34,2.4,81.6,373968,98.718
1099,client/systems/ops/backlog_runtime_anchors/v3_race_290_anchor.ts,34,2.4,81.6,374002,98.727
1100,client/systems/ops/backlog_runtime_anchors/v3_race_291_anchor.ts,34,2.4,81.6,374036,98.736
1101,client/systems/ops/backlog_runtime_anchors/v3_race_292_anchor.ts,34,2.4,81.6,374070,98.745
1102,client/systems/ops/backlog_runtime_anchors/v3_race_293_anchor.ts,34,2.4,81.6,374104,98.754
1103,client/systems/ops/backlog_runtime_anchors/v3_race_294_anchor.ts,34,2.4,81.6,374138,98.763
1104,client/systems/ops/backlog_runtime_anchors/v3_race_296_anchor.ts,34,2.4,81.6,374172,98.772
1105,client/systems/ops/backlog_runtime_anchors/v3_race_297_anchor.ts,34,2.4,81.6,374206,98.78
1106,client/systems/ops/backlog_runtime_anchors/v3_race_298_anchor.ts,34,2.4,81.6,374240,98.789
1107,client/systems/ops/backlog_runtime_anchors/v3_race_299_anchor.ts,34,2.4,81.6,374274,98.798
1108,client/systems/ops/backlog_runtime_anchors/v3_race_300_anchor.ts,34,2.4,81.6,374308,98.807
1109,client/systems/ops/backlog_runtime_anchors/v3_race_301_anchor.ts,34,2.4,81.6,374342,98.816
1110,client/systems/ops/backlog_runtime_anchors/v3_race_302_anchor.ts,34,2.4,81.6,374376,98.825
1111,client/systems/ops/backlog_runtime_anchors/v3_race_303_anchor.ts,34,2.4,81.6,374410,98.834
1112,client/systems/ops/backlog_runtime_anchors/v3_race_304_anchor.ts,34,2.4,81.6,374444,98.843
1113,client/systems/ops/backlog_runtime_anchors/v3_race_305_anchor.ts,34,2.4,81.6,374478,98.851
1114,client/systems/ops/backlog_runtime_anchors/v3_race_306_anchor.ts,34,2.4,81.6,374512,98.86
1115,client/systems/ops/backlog_runtime_anchors/v3_race_308_anchor.ts,34,2.4,81.6,374546,98.869
1116,client/systems/ops/backlog_runtime_anchors/v3_race_309_anchor.ts,34,2.4,81.6,374580,98.878
1117,client/systems/ops/backlog_runtime_anchors/v3_race_310_anchor.ts,34,2.4,81.6,374614,98.887
1118,client/systems/ops/backlog_runtime_anchors/v3_race_311_anchor.ts,34,2.4,81.6,374648,98.896
1119,client/systems/ops/backlog_runtime_anchors/v3_race_312_anchor.ts,34,2.4,81.6,374682,98.905
1120,client/systems/ops/backlog_runtime_anchors/v3_race_313_anchor.ts,34,2.4,81.6,374716,98.913
1121,client/systems/ops/backlog_runtime_anchors/v3_race_314_anchor.ts,34,2.4,81.6,374750,98.922
1122,client/systems/ops/backlog_runtime_anchors/v3_race_315_anchor.ts,34,2.4,81.6,374784,98.931
1123,client/systems/ops/backlog_runtime_anchors/v3_race_316_anchor.ts,34,2.4,81.6,374818,98.94
1124,client/systems/ops/backlog_runtime_anchors/v3_race_317_anchor.ts,34,2.4,81.6,374852,98.949
1125,client/systems/ops/backlog_runtime_anchors/v3_race_318_anchor.ts,34,2.4,81.6,374886,98.958
1126,client/systems/ops/backlog_runtime_anchors/v3_race_319_anchor.ts,34,2.4,81.6,374920,98.967
1127,client/systems/ops/backlog_runtime_anchors/v3_race_320_anchor.ts,34,2.4,81.6,374954,98.976
1128,client/systems/ops/backlog_runtime_anchors/v3_race_321_anchor.ts,34,2.4,81.6,374988,98.984
1129,client/systems/ops/backlog_runtime_anchors/v3_race_322_anchor.ts,34,2.4,81.6,375022,98.993
1130,client/systems/ops/backlog_runtime_anchors/v3_race_323_anchor.ts,34,2.4,81.6,375056,99.002
1131,client/systems/ops/backlog_runtime_anchors/v3_race_324_anchor.ts,34,2.4,81.6,375090,99.011
1132,client/systems/ops/backlog_runtime_anchors/v3_race_325_anchor.ts,34,2.4,81.6,375124,99.02
1133,client/systems/ops/backlog_runtime_anchors/v3_race_326_anchor.ts,34,2.4,81.6,375158,99.029
1134,client/systems/ops/backlog_runtime_anchors/v3_race_327_anchor.ts,34,2.4,81.6,375192,99.038
1135,client/systems/ops/backlog_runtime_anchors/v3_race_328_anchor.ts,34,2.4,81.6,375226,99.047
1136,client/systems/ops/backlog_runtime_anchors/v3_race_329_anchor.ts,34,2.4,81.6,375260,99.055
1137,client/systems/ops/backlog_runtime_anchors/v3_race_330_anchor.ts,34,2.4,81.6,375294,99.064
1138,client/systems/ops/backlog_runtime_anchors/v3_race_331_anchor.ts,34,2.4,81.6,375328,99.073
1139,client/systems/ops/backlog_runtime_anchors/v3_race_333_anchor.ts,34,2.4,81.6,375362,99.082
1140,client/systems/ops/backlog_runtime_anchors/v3_race_335_anchor.ts,34,2.4,81.6,375396,99.091
1141,client/systems/ops/backlog_runtime_anchors/v3_race_336_anchor.ts,34,2.4,81.6,375430,99.1
1142,client/systems/ops/backlog_runtime_anchors/v3_race_337_anchor.ts,34,2.4,81.6,375464,99.109
1143,client/systems/ops/backlog_runtime_anchors/v3_race_338_anchor.ts,34,2.4,81.6,375498,99.117
1144,client/systems/ops/backlog_runtime_anchors/v3_race_339_anchor.ts,34,2.4,81.6,375532,99.126
1145,client/systems/ops/backlog_runtime_anchors/v3_race_340_anchor.ts,34,2.4,81.6,375566,99.135
1146,client/systems/ops/backlog_runtime_anchors/v3_race_341_anchor.ts,34,2.4,81.6,375600,99.144
1147,client/systems/ops/backlog_runtime_anchors/v3_race_343_anchor.ts,34,2.4,81.6,375634,99.153
1148,client/systems/ops/backlog_runtime_anchors/v3_race_344_anchor.ts,34,2.4,81.6,375668,99.162
1149,client/systems/ops/backlog_runtime_anchors/v3_race_345_anchor.ts,34,2.4,81.6,375702,99.171
1150,client/systems/ops/backlog_runtime_anchors/v3_race_346_anchor.ts,34,2.4,81.6,375736,99.18
1151,client/systems/ops/backlog_runtime_anchors/v3_race_347_anchor.ts,34,2.4,81.6,375770,99.188
1152,client/systems/ops/backlog_runtime_anchors/v3_race_348_anchor.ts,34,2.4,81.6,375804,99.197
1153,client/systems/ops/backlog_runtime_anchors/v3_race_349_anchor.ts,34,2.4,81.6,375838,99.206
1154,client/systems/ops/backlog_runtime_anchors/v3_race_350_anchor.ts,34,2.4,81.6,375872,99.215
1155,client/systems/ops/backlog_runtime_anchors/v3_race_351_anchor.ts,34,2.4,81.6,375906,99.224
1156,client/systems/ops/backlog_runtime_anchors/v3_race_352_anchor.ts,34,2.4,81.6,375940,99.233
1157,client/systems/ops/backlog_runtime_anchors/v3_race_353_anchor.ts,34,2.4,81.6,375974,99.242
1158,client/systems/ops/backlog_runtime_anchors/v3_race_354_anchor.ts,34,2.4,81.6,376008,99.251
1159,client/systems/ops/backlog_runtime_anchors/v3_race_355_anchor.ts,34,2.4,81.6,376042,99.259
1160,client/systems/ops/backlog_runtime_anchors/v3_race_356_anchor.ts,34,2.4,81.6,376076,99.268
1161,client/systems/ops/backlog_runtime_anchors/v3_race_357_anchor.ts,34,2.4,81.6,376110,99.277
1162,client/systems/ops/backlog_runtime_anchors/v3_race_358_anchor.ts,34,2.4,81.6,376144,99.286
1163,client/systems/ops/backlog_runtime_anchors/v3_race_360_anchor.ts,34,2.4,81.6,376178,99.295
1164,client/systems/ops/backlog_runtime_anchors/v3_race_def_027_anchor.ts,34,2.4,81.6,376212,99.304
1165,client/systems/ops/backlog_runtime_anchors/v3_race_def_031b_anchor.ts,34,2.4,81.6,376246,99.313
1166,client/systems/redteam/morph_manager.ts,79,1,79,376325,99.333
1167,client/systems/crypto/zk_compliance_proofs.ts,77,1,77,376402,99.353
1168,client/systems/economy/model_access_tier_governance.ts,55,1.4,77,376457,99.368
1169,client/systems/spawn/role_based_crew_orchestrator.ts,55,1.4,77,376512,99.382
1170,client/systems/archival/content_addressed_archive.ts,73,1,73,376585,99.401
1171,client/systems/collaboration/realtime_presence_engine.ts,55,1.3,71.5,376640,99.415
1172,client/systems/strategy/cyclic_strategy_graph_runner.ts,55,1.3,71.5,376695,99.43
1173,client/systems/helix/quarantine_manager.ts,71,1,71,376766,99.448
1174,client/systems/crypto/fhe_encrypted_compute_pilot.ts,70,1,70,376836,99.467
1175,client/systems/intent/intent_translation_plane.ts,70,1,70,376906,99.485
1176,client/systems/memory/abstraction/contracts.ts,30,2.3,69,376936,99.493
1177,client/systems/sensory/eyes_collectors/bird_x.ts,33,2,66,376969,99.501
1178,client/systems/ops/system_visualizer_server.ts,27,2.4,64.8,376996,99.508
1179,client/systems/identity/did_vc_binding.ts,61,1,61,377057,99.524
1180,client/systems/wasm/component_runtime.ts,60,1,60,377117,99.54
1181,client/systems/honor/legion_honor_codex.ts,57,1,57,377174,99.555
1182,client/systems/helix/hunter_strand.ts,56,1,56,377230,99.569
1183,client/systems/soul/liveness_engine.ts,43,1.3,55.9,377273,99.581
1184,client/lib/uid.ts,46,1.2,55.2,377319,99.593
1185,client/systems/a2a/a2a_delegation_plane.ts,55,1,55,377374,99.607
1186,client/systems/client/webgpu_rust_compute_plane.ts,55,1,55,377429,99.621
1187,client/systems/continuity/human_machine_merge_interface_security_substrate.ts,55,1,55,377484,99.636
1188,client/systems/continuity/inter_protheus_federation_trust_web.ts,55,1,55,377539,99.65
1189,client/systems/continuity/sovereign_decommission_succession_protocol.ts,55,1,55,377594,99.664
1190,client/systems/data/ai_multimodel_data_plane.ts,55,1,55,377649,99.679
1191,client/systems/echo/value_anchor_renewal_loop.ts,55,1,55,377704,99.693
1192,client/systems/federation/activitypub_matrix_gateway.ts,55,1,55,377759,99.707
1193,client/systems/federation/solid_pod_bridge.ts,55,1,55,377814,99.722
1194,client/systems/hardware/edge_fog_offload_orchestrator.ts,55,1,55,377869,99.736
1195,client/systems/observability/enterprise_slo_observability_dashboard.ts,55,1,55,377924,99.75
1196,client/systems/research/world_model_freshness_loop.ts,55,1,55,377979,99.765
1197,client/systems/runtime/actor_runtime_substrate.ts,55,1,55,378034,99.779
1198,client/systems/spatial/spatial_abstraction_layer.ts,55,1,55,378089,99.793
1199,client/systems/training/collective_training_orchestrator.ts,55,1,55,378144,99.808
1200,client/systems/training/fractal_training_oversight.ts,55,1,55,378199,99.822
1201,client/systems/training/model_artifact_archive.ts,55,1,55,378254,99.836
1202,client/systems/training/sovereign_model_rollout_ladder.ts,55,1,55,378309,99.851
1203,client/systems/training/training_contribution_contracts.ts,55,1,55,378364,99.865
1204,client/systems/pinnacle/crdt_state_plane.ts,54,1,54,378418,99.879
1205,client/lib/agent_passport_link.ts,45,1.2,54,378463,99.891
1206,client/lib/tool_compactor_integration.ts,45,1.2,54,378508,99.903
1207,client/systems/contracts/adaptive_contract_version_governance_closure.ts,40,1.3,52,378548,99.913
1208,client/systems/economy/discount_policy.ts,43,1.2,51.6,378591,99.924
1209,client/lib/eyes_catalog.ts,42,1.2,50.4,378633,99.935
1210,client/systems/rust/control_plane_component_shim.ts,42,1.2,50.4,378675,99.946
1211,client/systems/economy/contribution_oracle.ts,30,1.4,42,378705,99.954
1212,client/systems/economy/smart_contract_bridge.ts,30,1.4,42,378735,99.962
1213,client/systems/singularity_seed/orchestrator.ts,39,1,39,378774,99.972
1214,client/lib/integrity_hash_utility.ts,32,1.2,38.4,378806,99.98
1215,client/lib/command_output_compactor.ts,30,1.2,36,378836,99.988
1216,client/systems/ops/visualizer/app.ts,7,2.4,16.8,378843,99.99
1217,client/systems/autogenesis/trace_habit_autogenesis.ts,11,1,11,378854,99.993
1218,client/systems/autogenesis/trace_habit_loop.ts,11,1,11,378865,99.996
1219,client/systems/state/event_stream.ts,11,1,11,378876,99.999
1220,client/systems/sensory/eyes_collectors/cache_store.ts,5,2,10,378881,100
